Date,Open,High,Low,Close,Adj Close,Volume
2021-11-22,46.340000,47.740002,45.790001,47.150002,47.150002,851200
2021-11-23,46.849998,48.980000,46.849998,48.720001,48.720001,1443100
2021-11-24,48.299999,48.500000,47.180000,48.009998,48.009998,767500
2021-11-26,45.360001,45.430000,42.669998,45.009998,45.009998,1119300
2021-11-29,45.340000,46.220001,44.435001,45.330002,45.330002,974400
2021-11-30,44.730000,45.139999,42.270000,42.450001,42.450001,1825000
2021-12-01,44.480000,45.020000,43.029999,43.369999,43.369999,1378300
2021-12-02,44.139999,45.070000,43.189999,44.540001,44.540001,680100
2021-12-03,44.400002,45.340000,43.380001,44.200001,44.200001,645700
2021-12-06,45.310001,45.830002,43.680000,45.250000,45.250000,568200
2021-12-07,46.150002,47.009998,46.002998,46.270000,46.270000,682200
2021-12-08,46.680000,47.090000,45.990002,46.790001,46.790001,862400
2021-12-09,45.939999,47.169998,45.514999,46.750000,46.750000,824900
2021-12-10,47.500000,47.919998,46.415001,47.360001,47.360001,887600
2021-12-13,47.000000,47.439999,45.450001,45.740002,45.740002,1455800
2021-12-14,45.220001,46.040001,44.820000,45.340000,45.340000,572200
2021-12-15,45.340000,45.959000,43.860001,45.889999,45.889999,825400
2021-12-16,45.540001,47.209999,43.680000,43.680000,43.680000,1143900
2021-12-17,43.220001,45.130001,42.189999,44.439999,44.439999,1465200
2021-12-20,43.439999,43.520000,41.570000,42.570000,42.570000,675200
2021-12-21,43.529999,44.380001,42.980000,44.029999,44.029999,575700
2021-12-22,44.080002,45.695000,44.014999,45.549999,45.549999,520000
2021-12-23,45.450001,47.215000,45.090000,46.869999,46.869999,416700
2021-12-27,46.840000,47.570000,45.889999,47.560001,47.560001,416900
2021-12-28,47.380001,48.029999,47.099998,47.349998,47.349998,279700
2021-12-29,47.500000,47.955002,47.049999,47.270000,47.270000,303700
2021-12-30,47.340000,47.970001,47.160000,47.189999,47.189999,350900
2021-12-31,47.000000,48.299999,46.959999,47.880001,47.880001,293600
2022-01-03,48.529999,49.750000,48.250000,48.430000,48.430000,1024600
2022-01-04,49.220001,50.596001,49.209999,49.610001,49.610001,773200
2022-01-05,49.790001,50.630001,48.349998,48.360001,48.360001,910000
2022-01-06,48.439999,49.790001,47.299999,49.700001,49.700001,731800
2022-01-07,50.000000,50.730000,48.169998,48.279999,48.279999,515800
2022-01-10,47.750000,48.200001,46.570000,48.180000,48.180000,586300
2022-01-11,48.130001,50.000000,47.410000,49.560001,49.560001,585000
2022-01-12,49.500000,50.380001,47.820000,48.360001,48.360001,588300
2022-01-13,49.410000,50.959999,48.980000,49.590000,49.590000,956700
2022-01-14,48.750000,50.599998,48.529999,50.349998,50.349998,594000
2022-01-18,49.470001,49.730000,48.209999,48.830002,48.830002,698500
2022-01-19,49.299999,49.450001,46.400002,46.400002,46.400002,927100
2022-01-20,46.400002,46.970001,43.950001,43.990002,43.990002,1231300
2022-01-21,43.669998,45.500000,43.290001,43.580002,43.580002,878800
2022-01-24,42.099998,44.700001,40.990002,44.500000,44.500000,813300
2022-01-25,43.330002,45.180000,41.959999,44.130001,44.130001,905500
2022-01-26,44.660000,45.720001,42.549999,43.360001,43.360001,904100
2022-01-27,43.889999,44.660000,41.209999,41.730000,41.730000,1144500
2022-01-28,41.180000,41.564999,38.910000,40.220001,40.220001,1921900
2022-01-31,39.630001,42.029999,39.494999,41.970001,41.970001,1731000
2022-02-01,42.330002,43.330002,41.310001,43.000000,43.000000,1468500
2022-02-02,42.650002,43.980000,42.480000,43.520000,43.520000,918100
2022-02-03,43.020000,44.200001,42.535000,42.779999,42.779999,1095400
2022-02-04,42.000000,44.680000,40.560001,44.360001,44.360001,1909100
2022-02-07,44.540001,46.174999,44.349998,45.540001,45.540001,1137700
2022-02-08,45.950001,48.174999,45.529999,48.009998,48.009998,1199900
2022-02-09,48.419998,48.950001,47.580002,47.900002,47.900002,904500
2022-02-10,47.040001,49.174999,46.669998,46.939999,46.939999,1153200
2022-02-11,47.180000,47.180000,44.189999,45.000000,45.000000,2042200
2022-02-14,45.099998,45.930000,44.630001,45.389999,45.389999,1399900
2022-02-15,46.500000,50.209999,46.305000,49.759998,49.759998,1475800
2022-02-16,49.290001,50.200001,49.070000,50.049999,50.049999,988100
2022-02-17,49.439999,50.224998,48.520000,48.790001,48.790001,538000
2022-02-18,48.590000,49.134998,47.875000,48.139999,48.139999,711500
2022-02-22,47.700001,48.580002,46.029999,46.160000,46.160000,671900
2022-02-23,46.990002,47.459999,45.889999,46.250000,46.250000,1072000
2022-02-24,43.970001,45.630001,43.299999,45.070000,45.070000,1631700
2022-02-25,45.410000,46.770000,44.709999,46.299999,46.299999,946000
2022-02-28,45.020000,45.900002,43.889999,44.750000,44.750000,1227500
2022-03-01,44.290001,44.290001,38.540001,38.770000,38.770000,3213700
2022-03-02,39.380001,42.730000,39.200001,42.669998,42.669998,1629000
2022-03-03,42.270000,42.270000,38.439999,38.750000,38.750000,1300800
2022-03-04,38.000000,38.000000,35.029999,35.560001,35.560001,1502100
2022-03-07,35.430000,35.720001,30.995001,31.200001,31.200001,1848700
2022-03-08,31.719999,34.340000,30.530001,32.000000,32.000000,2166100
2022-03-09,34.060001,35.919998,33.730000,35.689999,35.689999,2201000
2022-03-10,33.849998,35.169998,33.480000,35.080002,35.080002,830400
2022-03-11,35.369999,35.485001,33.930000,34.700001,34.700001,734100
2022-03-14,35.220001,35.840000,33.709999,33.900002,33.900002,1151900
2022-03-15,34.430000,35.360001,33.799999,34.799999,34.799999,860100
2022-03-16,35.980000,38.099998,35.770000,37.820000,37.820000,1257800
2022-03-17,36.250000,37.980000,36.009998,37.939999,37.939999,471400
2022-03-18,37.689999,38.360001,37.250000,38.080002,38.080002,991000
2022-03-21,37.869999,38.330002,36.889999,37.650002,37.650002,1141300
2022-03-22,38.220001,38.650002,37.750000,38.139999,38.139999,563500
2022-03-23,37.189999,38.500000,36.619999,36.849998,36.849998,905700
2022-03-24,36.779999,37.220001,36.235001,37.169998,37.169998,511300
2022-03-25,36.950001,37.990002,36.259998,37.599998,37.599998,1097700
2022-03-28,37.860001,38.259998,37.349998,38.230000,38.230000,741600
2022-03-29,40.000000,41.750000,39.705002,41.520000,41.520000,804900
2022-03-30,40.820000,41.599998,40.605000,40.779999,40.779999,1377600
2022-03-31,40.360001,40.980000,40.000000,40.770000,40.770000,1306700
2022-04-01,41.070000,41.259998,38.660000,39.279999,39.279999,1052200
2022-04-04,39.000000,39.869999,38.919998,39.540001,39.540001,736300
2022-04-05,38.689999,38.959999,35.990002,36.130001,36.130001,1267900
2022-04-06,36.189999,36.520000,34.029999,34.130001,34.130001,990800
2022-04-07,33.490002,33.919998,31.990000,33.119999,33.119999,1486700
2022-04-08,32.980000,33.955002,32.189999,33.029999,33.029999,1011000
